party_id,institution_name,institution_id,account_id,product_family,holding_name,holding_key,unit_price,quantity,gross_amount,quantity_reported,gross_amount_reported,currency,reference_date,synced_at,data_quality_flags
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2024-03-22|2027-03-01,996.63,126.902687,126475.03,119.637,119233.82,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2021-10-20|2024-10-01,998.35,122.095,121893.54,122.095,121893.54,BRL,2026-08-20,2026-08-20 09:49:40,"[financial_transaction_tax:placeholder, holding:matured]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2023-06-30|2026-06-01,998.11,121.619724,121389.86,150.746,150461.09,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2025-04-19|2028-04-01,994.15,118.108,117417.07,118.108,117417.07,BRL,2026-08-20,2026-08-20 09:49:40,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2022-11-12|2025-11-01,1009.33,115.8875,116968.73,222.728,224806.05,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2025-10-24|2028-10-01,997.03,116.72,116373.34,116.72,0.0,BRL,2026-08-20,2026-08-20 09:49:40,"[gross:not_quantity_times_price, net:above_gross]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2020-10-10|2023-10-01,992.12,114.311,113410.23,114.311,113410.23,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2022-08-13|2025-08-01,1005.41,112.401622,113009.71,75.615,76024.08,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,treasure_titles,Tesouro Selic 2031,Tesouro Selic 2031,1756.4,64.22,112796.01,64.22,112796.33,BRL,2026-08-20,2026-08-20 09:49:40,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2023-08-10|2026-08-01,1000.11,111.972,111984.32,111.972,111984.32,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2023-06-06|2026-06-01,1009.58,110.582317,111641.7,137.572,138889.94,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2024-01-04|2027-01-01,1006.9,105.367,106094.03,105.367,106094.03,BRL,2026-08-20,2026-08-20 09:49:40,[movements:incomplete]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2025-04-27|2028-04-01,1002.83,102.986937,103278.39,235.077,235742.27,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,credit_fixed_incomes,MRS LOGISTICA S/A,BRDEBSEC05A5|01417222000177|2031-06-15,1008.27,101.785861,102627.63,212.345,214100.67,BRL,2026-08-20,2026-08-20 10:29:53,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2025-10-28|2028-10-01,1000.44,97.626,97668.96,97.626,97668.96,BRL,2026-08-20,2026-08-20 09:49:40,[movements:incomplete]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2023-05-14|2026-05-01,1004.57,94.914,95347.76,94.914,95347.76,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2025-01-26|2028-01-01,1009.47,94.051,94941.66,94.051,94941.66,BRL,2026-08-20,2026-08-20 09:49:40,[movements:incomplete]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2023-04-18|2026-04-01,993.98,94.088929,93522.51,121.526,120794.41,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2024-01-16|2027-01-01,998.31,93.18487,93027.39,145.754,145507.68,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2022-10-26|2025-10-01,1002.3,92.767,92980.36,92.767,92980.36,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, movements:incomplete]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2022-03-01|2025-03-01,999.93,92.938067,92931.56,9900.0,136981.41,BRL,2026-08-20,2026-08-20 09:49:40,"[gross:not_quantity_times_price, holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2023-01-16|2026-01-01,1009.69,88.033,88886.04,88.033,88886.04,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2023-08-25|2026-08-01,1006.38,82.639,83166.24,82.639,83166.24,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, movements:incomplete, purchase_date:missing]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2025-08-18|2028-08-01,994.41,82.676972,82214.81,68.296,67914.23,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2026-01-07|2029-01-01,1007.43,81.459726,82064.97,101.366,102119.15,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2024-10-30|2027-10-01,1007.66,80.90177,81521.48,87.829,88501.77,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2020-04-01|2023-04-01,994.64,81.729,81290.93,81.729,81290.93,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, movements:incomplete]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2021-03-24|2024-03-01,993.13,80.997728,80441.27,218.476,216975.07,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2023-01-23|2026-01-01,1000.08,75.745,75751.06,75.745,75751.06,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2020-09-23|2023-09-01,1006.64,74.475,74969.51,74.475,74969.51,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2021-12-29|2024-12-01,1001.61,74.840282,74960.77,113.028,113209.98,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2025-01-14|2028-01-01,994.83,72.4,72025.69,72.4,72025.69,BRL,2026-08-20,2026-08-20 09:49:40,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2024-04-22|2027-04-01,995.04,70.988975,70636.87,102.556,102047.32,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2024-07-16|2027-07-01,990.91,71.019,70373.44,71.019,70373.44,BRL,2026-08-20,2026-08-20 09:49:40,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,treasure_titles,Tesouro IPCA+ com Juros Semestrais 2032,Tesouro IPCA+ com Juros Semestrais 2032,1489.92,44.81,66763.32,9900.0,61489.0,BRL,2026-08-20,2026-08-20 10:29:53,"[gross:not_quantity_times_price, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2022-05-14|2025-05-01,999.95,66.667847,66664.51,157.03,157022.15,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2021-03-08|2024-03-01,993.38,66.208,65769.7,66.208,65769.7,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2021-09-11|2024-09-01,1007.27,62.610923,63066.1,138.152,139156.37,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, purchase_date:missing, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,NULL,6422913264722109,995.97,60.105201,59862.98,57.521,57289.19,BRL,2026-08-20,2026-08-20 09:49:40,"[due_date:missing, financial_transaction_tax:placeholder, indexer:missing, isin_code:missing, issue_date:missing, issuer_cnpj:missing, natural_key:missing, purchase_date:missing, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2021-12-15|2024-12-01,1007.53,58.128849,58566.56,91.796,92487.22,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2022-09-02|2025-09-01,990.53,58.351775,57799.18,61.482,60899.77,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,treasure_titles,Tesouro Selic 2031,Tesouro Selic 2031,1769.98,32.55,57612.85,25.53,45187.49,BRL,2026-08-20,2026-08-20 10:29:53,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2024-05-24|2027-05-01,996.96,57.369706,57195.3,117.219,116862.65,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,MRS LOGISTICA S/A,BRCRISEC02A2|01417222000177|2027-06-15,1009.37,56.301,56828.54,56.301,56828.65,BRL,2026-08-20,2026-08-20 09:49:40,[movements:incomplete]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2021-03-02|2024-03-01,990.31,56.632,56083.24,85.884,85051.78,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2021-02-01|2024-02-01,1005.68,55.221,55534.66,55.221,55534.66,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, movements:incomplete]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,credit_fixed_incomes,VAMOS LOCACAO S.A.,BRDEBSEC03A3|07689002000189|2030-06-15,1008.65,53.637,54100.96,53.637,54101.07,BRL,2026-08-20,2026-08-20 10:29:53,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2024-06-01|2027-06-01,1009.0,52.689,53163.2,52.689,53163.2,BRL,2026-08-20,2026-08-20 09:49:40,[movements:incomplete]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2023-06-21|2026-06-01,996.69,48.925,48763.06,48.925,48763.06,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2024-12-23|2027-12-01,999.35,47.484346,47453.48,63.538,63496.7,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,treasure_titles,Tesouro Prefixado 2029,Tesouro Prefixado 2029,757.64,62.23,47147.94,73.56,55731.91,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2022-01-24|2025-01-01,1008.52,43.437,43807.08,43.437,43807.08,BRL,2026-08-20,2026-08-20 10:29:53,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2022-10-14|2025-10-01,997.88,43.838722,43745.78,73.881,73724.37,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2020-01-10|2023-01-01,992.11,43.165711,42825.13,54.27,53841.81,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,VAMOS LOCACAO S.A.,BRDEBSEC03A3|07689002000189|2029-06-15,995.01,41.883702,41674.7,54.058,53788.14,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,funds,TESOURO SELIC SIMPLES FIRF,32915987000180,62.58,664.288063,41571.15,684.528,42836.91,BRL,2026-08-20,2026-08-20 10:29:53,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2023-07-27|2026-07-01,994.72,39.579516,39370.54,42.053,41830.96,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,NULL,8345784273439850,996.53,37.457,37327.02,37.457,37327.02,BRL,2026-08-20,2026-08-20 09:49:40,"[due_date:missing, indexer:missing, isin_code:missing, issue_date:missing, issuer_cnpj:missing, movements:incomplete, natural_key:missing, purchase_date:missing]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2025-05-27|2028-05-01,1007.99,37.005,37300.67,37.005,37300.67,BRL,2026-08-20,2026-08-20 09:49:40,[movements:incomplete]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,MRS LOGISTICA S/A,BRCRISEC06A6|01417222000177|2027-06-15,1011.2,35.492,35889.51,35.492,35889.37,BRL,2026-08-20,2026-08-20 09:49:40,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2024-07-26|2027-07-01,999.45,34.572,34552.99,34.572,0.0,BRL,2026-08-20,2026-08-20 09:49:40,"[gross:not_quantity_times_price, net:above_gross]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2020-03-13|2023-03-01,998.79,34.062957,34021.74,51.312,51249.91,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2021-04-07|2024-04-01,1003.48,33.682026,33799.24,157.13,157676.81,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2024-06-30|2027-06-01,1006.66,32.679307,32896.95,60.143,60543.55,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,MRS LOGISTICA S/A,BRCRISEC06A6|01417222000177|2030-06-15,1000.85,30.213,30238.68,30.213,30238.74,BRL,2026-08-20,2026-08-20 09:49:40,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2024-03-14|2027-03-01,1004.53,29.940517,30076.15,32.434,32580.93,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,variable_incomes,B3SA3,B3SA3,57.05,507.0,28924.35,507.0,28926.78,BRL,2026-08-20,2026-08-20 10:29:53,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2023-01-03|2026-01-01,996.44,28.805,28702.45,28.805,28702.45,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2021-11-25|2024-11-01,996.41,27.686911,27587.51,221.223,220428.81,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2020-01-28|2023-01-01,999.37,25.867605,25851.31,9900.0,125367.97,BRL,2026-08-20,2026-08-20 09:49:40,"[gross:not_quantity_times_price, holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|92894922000108|2025-10-03|2028-10-01,1009.27,24.667341,24896.01,32.726,33029.37,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2026-05-22|2029-05-01,1000.64,23.177911,23192.74,36.48,36503.35,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2024-04-27|2027-04-01,997.08,22.96667,22899.61,29.075,28990.1,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2020-12-08|2023-12-01,996.8,22.762299,22689.46,29.411,29316.88,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2024-03-19|2027-03-01,991.96,18.113785,17968.15,19.032,18878.98,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,funds,SPX NIMITZ ESTRUTURAL FIC FIM,34177667000185,38.69,463.220779,17922.01,463.220779,17921.03,BRL,2026-08-20,2026-08-20 10:29:53,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2023-07-11|2026-07-01,1009.24,17.464526,17625.9,27.517,27771.26,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2020-07-03|2023-07-01,1005.31,16.052,16137.24,16.052,16137.24,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2025-04-30|2028-04-01,993.81,15.166,15072.12,15.166,15072.12,BRL,2026-08-20,2026-08-20 09:49:40,[]
